SMILES,sars,mers
CCOC1CC(N)C12CCCO2.Cl,-4.973,-5.405
CNS(=O)(=O)c1ccccc1OC,-4.929,-5.183
Oc1cn2cc(Br)ccc2n1,-5.105,-5.191
Cc1csc(N2CCN(CCc3ccncc3)CC2C)n1,-6.112,-6.84
CCc1[nH]ncc1C(=O)NC1CC1,-4.977,-5.316
CN(Cc1ccco1)C(=O)COC(=O)c1cc(O)nc2ccccc12,-7.191,-7.497
CS(=O)(=O)NCCNC(=O)c1ccc(-n2cncn2)cc1,-6.3,-6.748
O=C(O)c1ccccc1NCCO,-5.34,-5.241
O=C(O)Cc1coc2ccccc12,-5.614,-5.861
O=c1[nH]cnc2nccnc12,-5.213,-5.373
CC1Cc2cc(O)ccc2C1C,-5.045,-6.05
CC(C)CC(N)Cc1ccccc1.Cl,-5.515,-5.866
CSc1ccc2c(c1)NC(=O)CO2,-4.991,-5.302
CCOC(=O)c1c(C)[nH]c(C(=O)OCCn2cccn2)c1C,-6.209,-6.61
CN1CCN(c2ncccc2CNCC2CC=CCC2)CC1,-6.029,-7.023
Cc1csc(NC2CC2)n1,-4.095,-4.418
O=C(O)CCc1ncc(F)cn1,-5.12,-5.342
O=C(NCCn1c(S)nnc1C1CC1)c1csc2ccccc12,-6.59,-7.2
CC(C)(C)c1nc2scc(-c3cccs3)c2c(=O)o1,-6.21,-6.776
Oc1ccnc(N2CCCC2)n1,-4.88,-5.183
NC(=O)Cc1cccc(Cl)c1,-4.858,-5.365
Nc1cccc(NC2CC2)c1,-4.311,-4.873
NS(=O)(=O)C1CCCC1,-4.913,-4.806
O=C(O)COCC(F)(F)F,-4.474,-4.496
NC1(c2cccc(Br)c2)CCC1,-4.83,-5.653
Cc1nc2cc(CO)ccc2n1C,-5.061,-5.597
COCCNC(C)(C)CO,-4.084,-4.182
O=C(NCc1ccn(-c2ccc(F)cc2)n1)c1nc(Cl)ccc1Cl,,-7.728
CC#CC(=O)NC(c1ccccc1)c1nccs1,-5.52,-5.961
Oc1ccc(OC2CCCC2)cc1,-5.11,-5.359
OC(c1ccccn1)C(F)(F)F,-5.085,-5.295
N#Cc1ccccc1Sc1ccccc1C(=O)OCC(=O)c1ccc([N+](=O)[O-])cc1,-6.723,-7.57
O=C(OCc1ccccc1Br)c1ccc(S(=O)(=O)N2CCOCC2)cc1,-7.231,-7.731
CC(C)(C)NC(=O)CSc1nc(C=Cc2cccs2)n[nH]1,-6.325,-6.027
CN1CCC(CNC(=O)c2cnccn2)C1c1ccc(Cl)c(F)c1,-6.512,-7.493
Cc1ccc(-c2nnc(S)[nH]2)cc1,-4.864,-5.957
C#CCNC(=O)c1cc(Cl)c2c(c1)OCCCO2,-6.194,-6.406
COc1nc(C(=O)Nc2ccc(Sc3nncs3)cc2)cc2ccccc12,-6.82,-7.639
Fc1cc(F)cc(-c2nnn[nH]2)c1,-5.82,-5.816
COC(=O)C(O)c1ccccn1.Cl,-5.239,-5.958
Cc1nn(-c2ccc(Cl)cc2)c2nc(-c3cccs3)cc(C(F)(F)F)c12,-7.613,-7.938
O=C(COC(=O)C12CC3CC(CC(Br)(C3)C1)C2)c1ccc2c(c1)OCCO2,-6.948,-7.488
CN1C(=O)c2cccc3c(S(=O)(=O)N4Cc5ccccc5-c5ccccc5C4)ccc1c23,-8.832,-8.567
Fc1ccc2sc(C3CCN(Cn4cnc(-c5ccccn5)n4)CC3)nc2c1,-7.728,-7.801
CCOC1CC(N)C1(C)C,-4.022,-4.616
CS(=O)(=O)NCCC(=O)Nc1cnn(-c2ccccc2Cl)c1,-6.323,-6.74
CCc1ccccc1N1CC(C(=O)NOC(C)(C)C)CC1=O,-6.808,-7.078
Cc1cc(C(=O)NCC(F)F)on1,-5.062,-5.452
CN(N)C(=S)NCc1ccccc1,-4.57,-5.238
Cc1cc(S(=O)(=O)Nc2cccc(O)c2)cnc1Cl,-6.592,-6.705
CCS(=O)(=O)c1ccc(Br)cc1,-4.928,-4.992
CC1COCCN1C(=O)c1c[nH]c2ccc(Br)cc12,-6.581,-7.251
Cc1ccn(CC(=O)O)n1.Cl,-5.425,-5.242
CC(C)CC(=O)N1CCN(C)CC1,-4.612,-4.844
CC(C)n1nccc1NC(=O)CSc1ccccc1Br,-6.237,-6.347
CC(=O)Nc1cc(I)ccc1C,-4.579,-5.311
N#CC(CO)Cc1cccs1,-4.706,-4.801
CCOC(=O)c1cccnc1NCc1ccc(-n2cncn2)cc1,-6.645,-7.66
COc1ccc(C=NNC(N)=S)cc1,-5.08,-5.592
Cl.Nc1ccc(O)c(F)c1F,-5.252,-5.495
O=C(O)c1ccoc1Cl,-4.644,-4.807
O=C(O)c1ccn(C2CCCC2)n1,-4.974,-5.772
O=C1OC(c2ccccc2OC(F)F)=NC1=Cc1cnn(-c2ccccc2)c1,-7.39,-7.9
CN(C)CCn1ccc(C(=O)O)n1.Cl,-5.458,-5.714
CC1CCCCC12NC(=O)N(CN(Cc1ccccc1)CC(F)(F)F)C2=O,-6.792,-7.12
CC(N)C(=O)NCCC(=O)O,-4.62,-4.997
O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCS(=O)c1cc(Cl)ccc1Cl,-6.838,-7.916
COc1ccc(-c2cc(C(=O)O)c3c(C)nn(-c4ccccc4)c3n2)cc1,-7.434,-7.801
CNC(C(=O)OC)c1ccccc1.Cl,-5.622,-5.675
CCC(CO)Nc1cc(Cl)ncn1,-4.992,-5.101
Cc1c(C(=O)NCCCn2ccnc2C)sc2cccc(F)c12,-6.527,-7.466
CC(C)c1nccc(N2CCC(Cn3ccnn3)CC2)n1,-6.639,-7.366
O=C(CCCl)Nc1c(Cl)cccc1Cl,-4.667,-5.293
Oc1cncc(Br)c1,-4.291,-4.224
Cc1ccn(-c2ccc(N3CCCC(F)(CO)C3)nn2)n1,-6.159,-6.734
CNS(=O)(=O)c1cc(N)ccc1OC,-5.556,
CN(C)c1ccc(NC(=O)c2ccoc2)cn1,-5.314,-6.198
CN1CCC(NCCO)CC1,-4.093,-4.747
COC1CCC(CC#N)CC1,-4.759,-4.948
Cl.NCc1cc(Cl)sc1Cl,-4.697,-4.844
O=C(CCc1ccco1)Nc1ccc(Cl)c(C(F)(F)F)c1,,-7.381
CC(C)c1noc(CS(=O)(=O)Cc2nc(C(C)C)no2)n1,-6.409,-6.527
COc1ccc(OC)c(NC(=O)c2cncc(-c3ccc(Cl)cc3)c2)c1,-6.882,-7.275
O=C(O)c1ncnc2[nH]ccc12,-5.267,-5.656
N#Cc1cn(C2CC2)c(=O)n(CCCN2CCCC2=O)c1=O,-6.613,-7.069
C=Cc1ccc(OC(C)(C)C)cc1,-4.958,-4.935
O=C(O)c1ccc(-n2cccn2)nc1,-5.339,-5.645
CCn1cnnc1C1CN(Cc2ccco2)CCO1,-6.197,-6.443
CCCOc1ccccc1O,-4.513,-5.201
O=C(OCc1ccc([N+](=O)[O-])cc1)C1(c2ccc(Cl)cc2)CCCC1,-6.83,-7.213
O=C(O)c1ccc(Br)o1,-4.678,-4.972
N#Cc1ncn(Cc2cc(=O)c(O)co2)n1,-6.189,-5.901
COC(C)(C)CCN.Cl,-3.738,-4.522
Cc1cnn(C(C)C(C)NCCOCC(F)(F)F)c1,-5.276,-6.144
CCCc1nnc(SC(C)C)[nH]1,-4.619,-4.752
Nc1ncc(S(N)(=O)=O)cn1,-4.823,-4.808
Nc1nc(Br)ccc1O,-4.713,-4.78
O=C(CCl)Nc1cnccn1,-4.516,-4.704
Cc1cccc(C2CCCN2)n1,-4.895,-5.444
O=S1(=O)CCC1,-3.647,-3.378
Cl.N#Cc1c(F)cc(CN)cc1F,-5.307,-6.5
CSCc1nnc(SCC(=O)c2cc(C)[nH]c2C)o1,-6.021,-6.612
CC1(C)CCNC1=O,-4.408,-4.302
CNC(=O)c1ccc(F)c(F)c1F,-5.359,-5.882
N#Cc1ncn(Cc2cc(=O)n3ccccc3n2)n1,-6.542,-7.187
CCCNC(=O)OCC(F)(F)F,-4.543,-4.93
CC1(C)Cc2cccc(OCC(=O)Nc3ccc(C(N)=O)cc3)c2O1,,-8.499
CC(C)OCCS(N)(=O)=O,-4.319,-4.229
Fc1ccc(-c2nc(CCl)cs2)cc1,-5.189,-5.618
O=C(O)c1ccnn1CC1CCC1,-5.011,-5.699
O=C1NCCN1c1ccccn1,-5.154,-5.268
CCCCNCc1ccccc1O,-4.51,-5.019
CCCn1nc(C(=O)OCc2cc(-c3ccc(Cl)cc3)no2)ccc1=O,-6.513,-6.856
O=C(O)CSc1nnnn1C1CC1,-5.2,-4.987
CCNC(C)C(C)C.Cl,-4.047,-4.658
COC(=O)C(C)(C)N.Cl,-3.942,-4.396
CCNC(=O)c1cc2c(s1)CCC2,-4.825,-5.625
CCOC(=O)c1ncnn1C,-4.63,-4.75
CCCC(=O)NCc1cncn1C,-4.777,-5.002
COCC(C)(C)CNC(=O)[C@H]1CCO[C@@H]1c1cnn(C)c1C,-5.772,-6.003
Nc1cnc(C2CC2)nc1,-4.257,-4.463
COc1ccccc1C(C#N)C(C)=O,-5.315,
CCOC(=O)CC(OCC)OCC,-4.263,-4.516
CC(C)NC(=O)CN1CCCC1,-4.923,-4.784
NCC1CN2CCCCC2CO1,-4.551,-5.188
Cc1nsc(N2CCOCC2c2nc[nH]n2)n1,-5.716,-6.357
Cl.Nc1ccc(OC2CCCC2)c(Cl)c1,-5.438,-6.24
C1CN(C2CCSC2)CCN1.Cl.Cl,-5.274,-5.705
CCNC(=O)c1cc(C2CC2)[nH]n1,-5.552,-5.72
CC(O)CCn1ncccc1=O,-4.703,-5.07
Nc1c(Br)ccc(Br)c1C(=O)O,-5.547,-5.244
CC(OC(=O)C1=COCCO1)C(=O)c1c[nH]c2ccccc12,-6.713,-7.404
N#Cc1ccc(C(F)(F)F)cc1,-4.854,-5.611
O=C(O)Cn1ccc2ccccc21,-5.567,-5.875
CC(Cl)C(=O)NC1CCCCC1C,-4.874,-5.185
O=C(OC1CCCC1=O)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,-8.067,-7.194
CC1=CC(=O)N(C2CCCCC2)C1=O,-5.178,
CC1(C(=O)O)CCC(C(=O)O)CC1,-5.464,-5.831
Cc1ccc(SCCC(=O)NN)cc1,-5.252,-5.876
O=C1CS(=O)(=O)CCN1,-4.464,-4.366
Ic1ccc(OC2CCC2)cc1,-4.553,-4.854
C#CCN(C(=O)CCc1ccc(CC)cc1)C1CCCCC1,-6.524,-6.838
CSc1ncccc1C(=O)OC(C)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,-6.948,-7.214
Cc1ccnc(CCO)n1,-4.434,-4.789
CC#CC(=O)N1CC(c2ccccc2Cl)c2c([nH]c3ccccc23)C1C,-6.661,-7.416
Cc1nonc1NC(=O)C(C)C,-5.346,-5.573
Fc1ccc(OCCCSc2nnc[nH]2)cc1,-5.833,-6.191
O=C(O)c1cc(-c2ccccc2)cs1,-5.717,-5.965
O=C1c2ccccc2C(=O)N1CCSc1nc2ccccc2n1-c1ccccc1,,-8.304
OC(COC1CCCc2ccccc21)CN1CCc2ccccc2C1,-6.831,-7.417
Cc1c[nH]c(N)c1C#N,-4.51,-4.928
C=CCn1c(=S)sc2c(=O)[nH]cnc21,-5.077,-5.519
CNCC(O)c1ccc(F)cc1.Cl,-5.496,-6.405
NC1=C(c2nc3ccccc3[nH]2)C(=O)C(c2ccccc2)N1c1ccc(Cl)cc1,-6.513,-7.285
COc1cc(NC(=O)c2cnc(-c3ccccc3)s2)cc(OC)c1,-6.635,-6.795
N#Cc1sc2cc(Cl)ccc2c1Cl,-5.127,-5.55
Cl.N=C(N)SCCOc1ccccc1,-5.208,-6.326
CC1CCN(C(=O)CSc2nnc[nH]2)c2ccccc2S1,-6.679,-6.98
COc1ccc(C)nc1NS(=O)(=O)Cc1ccccc1,-6.109,-6.574
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)OCc2ccc(Cl)cc2)cc1,,-8.02
CC1CCc2nc(N)sc2C1,-4.487,-5.169
CC(O)c1nc2cc(Cl)ccc2n1C,-5.152,-5.639
CC(C#N)c1c(F)cccc1F,-5.563,-5.733
FC(F)(F)c1cccc(OCc2noc(-c3ccsc3)n2)c1,-6.597,-7.469
CC(N)C1CC2CCC1CC2.Cl,-4.439,-4.964
Cc1ccc(-c2cc(C(F)(F)F)c3c(C)nn(C)c3n2)cc1,-6.66,-7.462
O=C([O-])C(CCO)c1ccccc1.[Na+],-0.971,-1.01
Cc1cc2ncn(CC#N)c2cc1C,-5.295,-5.838
Cc1ccccc1C(N)CO,-5.04,-5.167
CC1(c2cccc(C(=O)O)c2)CC1,-5.33,-6.037
CNC(=O)CCCN.Cl,-4.3,-4.438
Cc1ccccc1-c1csc(NC(=O)C2CNC(=O)N2)n1,-7.293,-7.454
O=C(OCc1cnn(-c2ccccc2)c1)c1ccc(S(=O)(=O)C(F)F)cc1,-7.655,-7.715
O=C(CSC1CCCC1)N1CCC1,-4.817,-5.118
Cc1ccc(CCS(N)(=O)=O)cc1,-5.495,-5.718
O=C(C1CC1)N1N=CCC1(O)C(F)(F)F,-4.915,-5.779
C=CCN=C(N)NC1CC1C1CCCCC1.I,-5.841,-6.806
O=C(OCc1cc(Cl)c2c(c1)OCCCO2)c1cc[nH]n1,-7.364,-7.585
O=C1NC(=O)C2(CCC(NC(=O)c3ncccc3C(F)(F)F)CC2)N1,-7.61,-7.967
O=C(O)c1cncn1-c1ccccc1,-5.648,-6.171
COCCNC(=O)CSc1nncn1-c1ccccc1,-5.832,-5.841
Cc1cccc2c1OCCNC2.Cl,-5.627,-6.304
CCCS(=O)(=O)N1CCNCC1,-4.6,-4.747
C#Cc1cc(F)cc(C(=O)O)c1,-5.237,-5.886
O=[N+]([O-])c1ccc(CC(O)(c2nc3ccccc3o2)C(F)(F)F)cc1,-6.887,-7.222
CCN1CCN(C2CCNCC2)CC1.Cl.Cl.Cl,-5.955,-6.188
Cc1nc(CSc2ccccc2C(=O)Nc2ccc(C#N)cc2)cs1,-7.242,-7.013
N#CCSc1nnnn1C1CC1,-5.346,-4.88
Oc1ccc2c(c1F)CCCC2,-5.268,-5.868
O=C(O)c1c[nH]c2ncccc12,-5.568,-6.004
Cc1cc(C)cc(OCC(C)N)c1.Cl,-5.276,-6.198
CC1(C)CC(=O)C=C(Nc2ccccc2C(=O)NC2CC2)C1,-6.644,-6.972
COC(=O)c1cccc(CCNC(=O)c2cccnc2C)c1,-6.721,-7.038
Oc1c(CN2CCC(Cc3ccccc3)CC2)cc(Cl)c2cccnc12,-7.192,-7.583
CNC(=O)C=Cc1ccc(Cl)cc1,-4.836,-5.431
CN(C)Cc1ccc(C#N)cc1,-4.455,-4.915
Oc1cc(Cl)c(F)c(Cl)c1,-4.431,-5.103
CCc1ccc(C(C)=O)s1,-4.009,-4.944
CCc1ccc(CCC(=O)O)cc1,-5.336,-5.801
O=C(OCc1nccs1)c1ccc(-n2ccnc2)cc1,-6.143,-6.801
CC(C)(C)c1ccc(S(=O)(=O)N2CCCN(C=O)CC2)cc1,-6.346,-6.207
COc1cc(Cl)ccc1C(=O)C(C#N)c1nc(C)cs1,-6.49,-6.401
Cc1cn2c(n1)CCC(NCc1ccc3c(c1)CCC3)C2,-7.063,-7.573
CN(C)C(=O)NOCC(N)=O,-4.809,-4.599
Cl.Cl.Nc1c(-c2ccccc2)[nH][nH]c1=O,-6.165,-6.591
CC#CC(=O)Nc1ccc(C)c(Oc2cc(C)ccn2)c1,-6.572,-6.861
CCN1CCN(CCC#N)C(=O)C1=O,-5.165,-5.348
O=S(=O)(CCCCO)Cc1cccc2ccccc12,-6.105,-6.536
CN1CCn2nc(C(=O)O)cc2C1.Cl,-5.593,-5.95
Nc1nnc(SCc2ccno2)s1,-5.13,-5.099
Cn1cnnc1CNCCC(=O)O,-4.926,-5.342
O=C(CSc1c(Cl)cccc1Cl)N1CCCC1c1nc2ccccc2[nH]1,-7.184,-7.759
Clc1cc2ccoc2cc1Br,-4.712,-5.237
CC#CC(=O)NCCSc1ncc(C(F)(F)F)cc1Cl,-5.768,-6.319
CC(=O)NCC1CC(F)(F)C1,-4.403,-5.125
CCOC(=O)c1nc(COC(=O)Cn2cc(C)c3ccccc32)cs1,-6.305,-7.514
Cl.FC1CNCCC1(F)F,-4.509,-5.019
NC(=O)COc1ccc(F)cc1,-4.772,-5.385
CN(C(=O)CCc1ccco1)C1CCCCC1,-5.771,-6.082
Cn1cc(Br)cc1C(=O)NNC(=O)c1ccc(-n2cnc3ccccc32)cc1,-6.994,-5.805
N#Cc1ccc(OC(=O)C2CCN(C(=O)c3ccco3)CC2)cc1,-7.93,-7.452
Cl.O=C(O)Cc1cnc[nH]1,-5.225,-5.137
CCNC(=O)CCN.Cl,-4.128,-4.437
O=c1[nH]cc(I)c(=O)[nH]1,-4.834,-4.721
CCCCCCC(CC)C(=O)O,-4.51,-4.784
CON(C)C(=O)c1c[nH]nc1-c1ccc2c(c1)OCCO2,-6.35,-6.496
O=C(OCCCOc1ccc(F)cc1)c1n[nH]c(=O)c2ccccc12,-7.288,-6.967
CONC(=O)c1ccc([N+](=O)[O-])o1,-5.44,-5.669
Cc1ccc2c(c1)CCC2N.Cl,-5.074,-5.726
Cc1nn(C)c(Cl)c1C(=O)N1CCSCC1,-5.269,-5.659
Cc1nc2c([nH]1)CCN(C)C2.Cl.Cl,-5.807,-5.887
COc1ccc(OC)c(C(=O)C=Cc2cccc(C#N)c2)c1,-7.072,-6.95
Cl.Nc1c(F)cncc1F,-4.998,-5.004
CSc1ncccc1C(=O)OCc1csc(-c2ccccc2Cl)n1,-6.459,-7.3
Cc1cc(O)cc(=O)n1C1CC1,-5.165,-5.481
c1ccc2nc3[nH]ncc3nc2c1,-5.49,-6.381
CCCC(=CC(=O)O)CCC,-4.266,-4.554
Cl.Cl.c1cnc(C2CCNC2)cn1,-5.315,-5.809
Cc1cc2n[nH]c(=O)n2cc1Br,-5.554,-5.777
O=C(NC1=NCCS1)c1ccc(N2CCc3ccccc3C2)cc1,-6.28,-7.708
CC(=O)C(NC(=O)CCl)C(C)C,-4.176,-4.688
Cl.NCCc1nnc[nH]1,-4.298,-4.573
CC(O)(C(=O)O)c1ccc(F)cc1,-5.986,-5.57
COC(=O)c1c[nH]c(C)n1,-4.888,-4.843
O=C1C2CC=CCC2C(=O)N1Cc1ccc(F)cc1Br,-6.56,-7.06
Cl.NC1CN(c2ccncn2)C1,-4.8,-5.511
CCc1nccn1CCCN(CC)CC,-4.294,-4.867
Cl.NCCc1ccc(Br)o1,-4.038,-4.928
CCC(C)n1cc(Br)cn1,-4.033,-4.773
O=C(O)Cc1cccc2sccc12,-5.343,-5.757
CC(Cl)C(=O)N(C)c1ccccc1,-4.478,-5.152
Cc1ncc(CO)c(C=O)c1O,-5.075,-5.209
CN1C(=O)C(C(=O)c2cnn(-c3ccccc3)c2)C(=O)N(C)C1=O,-7.61,-8.09
Cc1nccc(C(=O)NNC(=O)c2ccc3c(c2)OCO3)n1,-6.851,-8.02
OCCN1CCNCC1,-4.494,-4.349
N#CCN1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O,-6.18,-6.395
O=C1CC(C2CCCC2)CN1,-5.103,-5.583
COCCS(=O)(=O)NCCCO,-4.428,-4.3
Cl.NC1(c2ccccc2F)CCC1,-5.091,-5.982
CC1CCCCC1NC(=O)c1cnc2ccccn2c1=O,-6.896,-7.127
O=c1c2ccccc2nnn1CSc1ncc(-c2ccccc2)n1C1CC1,-7.385,-7.813
CCN1N=C(C)C(C)n2c1nc1c2c(=O)n(Cc2ccc(F)cc2)c(=O)n1C,-7.291,-7.75
OCCCOCC(F)(F)F,-3.907,-4.278
Nc1ncccc1OC(F)F,-4.601,-5.381
CC(C=O)c1cccc(Cl)c1,-4.716,-5.187
CC(C)(C)[C@@H]1NC(=O)CC[C@H]1NC(=O)c1cnc(-c2ccc(F)c(F)c2)s1,-7.143,-7.829
O=C1C(=Cc2ccc(Cl)c(F)c2)NC(=S)N1c1ccccc1C(F)(F)F,-6.639,-8.415
CC#CC(=O)NCC(C)(C)N1CCN(C)CC1,-5.307,-5.507
CC(C)c1ccc(-c2nnn[nH]2)cc1,-5.775,-5.795
CSC(=C(C#N)C#N)N1CCOCC1,-4.953,-5.519
O=C(O)C1CCC(C(=O)O)C1,-5.332,-5.417
N#CCCC(=O)c1ccc(Br)cc1,-5.121,-5.622
N#Cc1cc2c(=O)n3ccccc3nc2n(Cc2ccccn2)c1=N,-7.934,-8.266
Cc1cccnc1CCC#N,-4.582,-5.179
CC(C)c1ccc(CC#N)cc1,-5.118,-5.366
COc1ncccc1CNC(=O)c1ccc(Cl)cc1I,-5.748,-6.204
Cl.Cl.OCCNC1CN2CCC1CC2,-5.375,-5.952
OCCN(CCO)c1ncccn1,-4.893,-4.915
O=C(c1cccc(Br)c1)N1CCCC1,-5.448,-6.186
O=c1[nH]ccc2ncncc12,-5.249,-5.499
C#CCN1CCC(C(=O)N(CCC#N)CCC(C)C)CC1,-5.509,-5.759
CCc1nc(N)nn1C,-3.924,-4.446
O=C1COc2ccc(C(=O)COC(=O)c3ccc4c(c3)OCCO4)cc2N1,-7.749,-7.741
N#CCn1cc(N)cn1,-4.457,-4.441
CC[C@H](C)[C@H](NC(C)=O)C(=O)O,-4.881,-4.986
CC(C)(C)C(=O)N1CCC(=O)CC1,-4.91,-4.961
CCc1cc(C(=O)O)cn(C)c1=O,-5.171,-5.675
Oc1cccc2c(Br)ccnc12,-5.18,-6.128
Cl.Cl.c1ncc(N2CCNCC2)cn1,-5.537,-5.971
CC1CCCN(C(=S)SCC(=O)O)C1,-5.109,-5.303
OCCOc1cc(Cl)cc(Cl)c1,-4.533,-5.012
N#CCCCC(=O)O,-4.231,-4.123
Cc1cc(C)n(CCC(N)=S)n1,-4.424,-4.975
C1COC2(CN1)CC1CCC2C1,-4.679,-5.613
CNCC1CC1.Cl,-3.713,-3.963
Cc1c(C2CC2)n[nH]c1NC(=O)CCc1ccccc1,-6.077,-6.815
Nc1c(F)cc(F)c(O)c1F,-5.128,-5.026
O=C(O)C1(F)CCCCC1,-4.76,-5.05
CC(C)(C)CC(=O)c1cccnc1,-4.885,-4.959
Cc1ccc(N)cc1F,-4.248,-4.899
Fc1ccc(Cl)cc1S,-3.955,-4.633
Cc1ccc(C)c2c(C)c(C(=O)OC3C4CCOC4C3(C)C)oc12,-6.741,-7.683
Cc1oc(C)c(C(=O)NCC(C)c2nc3ccccc3s2)c1C,-7.0,-7.698
COC(=O)c1c(F)ccc(Cl)c1N,-5.06,-5.602
NCC1CCCCCC1,-4.104,-4.743
Sc1nc(CCC2CCCC2)n[nH]1,-5.055,-5.327
Cc1cc(NC(=O)CCl)ncn1,-4.927,-5.424
O=C(O)C1(c2ccc(I)cc2)CC1,-5.673,-5.479
CNCc1cc(Cl)ccc1F.Cl,-4.962,-5.624
CC(C)(C)n1ccnc1CN.Cl.Cl,-5.53,-6.083
Fc1ccc(CNC2CC2)c(F)c1,-4.542,-5.435
NC(=O)c1cc(-c2ccccc2)nc2c1cnn2Cc1ccccc1,-7.323,-8.059
Cl.NC(CO)Cc1ccc(F)cc1,-5.104,-5.979
Cc1ccc(C)c(Cn2c3c(=O)[nH]c(=O)n(C)c3n3c(-c4ccc(Br)cc4)nnc23)c1,-7.933,-8.412
O=C(O)c1ccc(CN2CCCC2)o1,-5.282,
Fc1cccc(CC2CCCN2)c1,-4.983,-5.733
Cc1coc(-c2cccc(N)c2)n1,-5.09,-5.832
CC1CC2CCCCC2N1,-4.591,-5.072
CC(C)(N)c1ccc(Cl)cc1,-4.546,-5.007
Cc1cc(C)cc(NS(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1,-6.448,-7.122
CCCC(=O)Nc1ccc(CN)cc1,-4.94,-5.432
Cc1cccc(-n2c(=C(C#N)C#N)sc(=Cc3cnn(C)c3)c2=O)c1C,-7.167,-7.192
CC(=O)O.CCCCCC(=N)N,-5.459,-5.925
Cc1ccc(C)c(CSC2CCOC2=O)c1,-5.874,-6.111
CN(CC(N)=O)C(=O)Cc1ccc(-n2cccc2)cc1,-6.305,-6.829
CCS(=O)(=O)N1CCC(C(=O)O)CC1,-5.355,-5.003
CC(C)(C)SCCCN.Cl,-3.898,-4.455
CS(=O)(=O)N1CCNC(=O)C1,-4.926,-4.923
CSc1ccc(Cl)c(N)c1.Cl,-4.519,-5.351
CC(CC1CCCC1)C(=O)O,-4.945,-4.985
O=c1ccccn1Cc1cc2c(cc1Br)OCCO2,-6.581,-6.863
N#Cc1ccc2c(c1)C(=O)NCC2,-5.711,-5.99
Cn1cc(S(=O)(=O)Cl)c(=O)n(C)c1=O,-5.209,-5.531
Cc1cc(C)n(CCOC(=O)c2ccc(-n3c(C)ccc3C)cc2)n1,-6.389,-7.559
N#Cc1ccc(I)cc1F,-4.485,-4.818
CCN(CCC#N)Cc1cc(C(C)C)c(C)cc1O,-5.428,-5.937
Cl.Cl.NCc1cccc(-n2ccnn2)c1,-5.84,-6.411
O=C(NC1CC1)c1cncc(F)c1,-5.11,-5.646
COc1c[nH]c(C(=O)O)cc1=O,-5.145,-5.202
CC(=O)NCc1ccc(-c2nc(-c3cccs3)sc2C)o1,-6.541,-6.78
Cc1noc(C2CCN(CCCOc3cccc(Cl)c3)CC2)n1,-6.484,-6.523
C=CC(=O)NCCC(=O)N(C)C,-4.505,-4.564
CC(C(=O)O)n1cnc(C#N)n1,-5.457,-5.237
C=CCCNC(C)=O,-3.81,-3.963
CCOc1ccc(C(F)(F)F)cc1N,-4.868,-5.714
COc1ccc(C(C)=O)c(OC)c1,-4.513,-5.377
C1CSCCN1,-3.203,-3.295
Cc1nonc1CO,-4.887,-4.691
Cc1csc(-c2cnn(-c3ccccc3)c2NC(=O)c2cccc(F)c2)n1,-7.665,-8.023
Cl.Cl.NCC=CCN,-4.346,-4.957
COCc1cccc(C(N)=O)c1,-4.858,-5.456
CN(c1ccc(O)cc1)S(C)(=O)=O,-4.965,-5.242
Cl.NC1CC12CCC2,-4.044,-4.627
Cc1ccc(OC(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)cc1,-7.374,-8.503
N#Cc1ccc(CNC(=O)CS(=O)(=O)c2nccs2)cc1,-6.56,-6.932
COC(=O)c1ccc(N)cc1C#N,-4.866,-5.632
ClCc1ncc(-c2ccccc2)s1,-4.786,-5.284
CC1CCCCCCN1.Cl,-4.432,-5.087
Cc1cccc(-c2cc(N)[nH]n2)c1,-5.543,-6.188
Cl.Cn1cccc(CN)c1=O,-4.772,-5.281
c1nc(C2CC2)nc2c1CNCC2,-5.188,-5.557
CSc1cc(C(=O)O)c(Cl)cc1Cl,-5.007,-5.413
CN(C)CCCNC(N)=O.Cl,-5.014,-5.198
Brc1ccc(C2CC2)nc1.Cl,-4.488,-5.143
Cn1ccnc1C(=O)c1cccs1,-5.016,-5.246
CSCCC(C)NC(=O)N1CCCCC1CCO,-5.504,-5.955
CC(OCC(F)(F)F)C(=O)NC1CCCc2occc21,-5.8,-6.447
Cc1cc(N(C)C)nc(N)n1,-4.261,-5.076
CN1CCC(NCc2ccco2)CC1,-5.075,-5.379
Cc1c(C(=O)OCc2coc(-c3cccs3)n2)cccc1[N+](=O)[O-],-7.095,-7.122
Cc1cccc(-c2nc(-c3ccc(CCNS(C)(=O)=O)cc3)cs2)c1,-7.487,-7.714
Cc1n[nH]c(C)c1CNc1ccc2nnc(C(F)(F)F)n2n1,-7.262,-7.718
Cc1c(C#N)c(NC(=O)Cn2cnc(C#N)n2)n(C2CCCC2)c1C,-6.933,-7.406
CCc1noc(C)c1C(=O)NC1CCN(C(C)c2ccccc2)C1,-7.02,-7.489
CC(=O)C(C#N)c1ccc(Cl)cc1,-5.531,-5.703
